Geneid,Int._Ctrl_#1_1,PD_126_R10_S1_1,PD_126_R11_S1_1,PD_126_R12_S1_1,PD_126_R13_S1_1,PD_126_R14_S1_1,PD_126_R15_S1_1,PD_126_R16_S1_1,PD_126_R5_S1_1,PD_126_R6_S1_1,PD_126_R7_S1_1,PD_126_R8_S1_1,PD_126_R9_S1_1,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1
b0026,8.082391857487625,8.480009986184223,8.467368113224708,8.358761323851915,8.408184926239866,8.32861503521958,8.365009209211317,8.462345692222982,8.33517473771968,8.366423347826231,8.38607496356382,8.340804965099723,8.327790243149233,7.430785963108413,7.926192231602262,7.1263893280160975,7.0975547749431405,7.066427187294747,7.07474178562736,7.192168481020985,7.203860185632367,8.36627833984039,8.61870553054722
b0027,7.904845506710532,7.587999799302879,7.835998596581226,7.7586580471643,7.802978853477601,7.4564880697383,7.578203394748017,7.761891130656875,7.784863835664483,7.753486794473417,7.78323199460572,7.5894830422052895,7.37286809106435,6.764135143211558,8.012759302979326,6.873933686014837,6.776183299492425,6.8280655517737525,6.845657624987286,6.9146288108301555,6.990286419753908,7.628033316922096,7.902959219698758
b0028,7.10406651282372,7.480236620502333,7.379019293173102,7.558356788130404,7.450784939283955,7.386140001927583,7.4647114179331,7.548782563620582,7.392486015602403,7.3993793305569575,7.542692901146906,7.246146785039875,7.386773085807981,6.40339340590045,7.3721978999734965,6.749520576310141,6.663605012208361,6.434319208102107,6.811653325532915,6.940315352959816,6.802341170931199,7.240885014959963,7.675789662672944
b0029,6.75235814632731,7.095734471363039,7.120846988907519,7.048496765083107,7.040370039557595,6.807360795348282,6.795305234969186,6.846269462160428,7.0411743158251765,6.909003431628256,6.936412517869206,6.755469449872099,6.963388994102861,5.852518261526195,6.852940415400277,6.828159625880943,6.805804245049663,6.836527750061405,6.800599981700228,6.796761102009178,6.811704977097309,6.683226253946274,7.1778654970176765
b0030,2.5254948909933725,6.246338333969663,6.302466632547401,6.186061292157566,6.303392871516997,6.584253434510179,6.4220421315943685,6.279613749980442,6.241309810658792,6.2015133303314975,6.316312732468146,6.553712916020751,6.653055443717589,3.967722731062566,3.8848540989246145,2.0997627423145966,2.026900031108609,2.4419916128376564,1.9021608393059213,2.1285668012078722,1.771530662537459,2.1781348867961277,2.2984244022741684
b0031,6.762631683413333,5.714866684553781,5.887097677018169,5.691099490513275,5.903237309903413,5.736587429248135,5.709472836390688,5.592821497636495,5.799713321731217,5.672548296606511,5.6920142034386085,5.701107839496426,5.779524200826183,6.5270873886416885,6.351360701217558,4.636070230891961,4.652066522153633,4.460862627163337,4.445891735292064,4.76033804989749,4.623410088197344,5.480305173473105,5.614379262660641
b0032,8.249468858789264,7.5045618623177335,7.842687346733035,7.984228174088763,7.952272970452558,7.24202778320112,7.3637229410696765,7.444119983642531,7.863722446571583,7.78217041356726,7.945607317231974,7.969004118406508,7.940667174114565,8.468943633557798,6.380857507557812,3.3180142535851096,3.3975498268499154,3.2279868460737946,3.4084961871658015,3.4895595740109884,3.4250139387347964,3.2701677110428404,2.8972676697117827
b0033,7.130711736437212,6.73463904527628,6.998633070304058,6.980759811298623,6.990352716055608,6.402450782038927,6.271396590565741,6.470673633078138,6.980026851137866,7.017456124350185,7.056168990093422,7.066994262214252,7.096974077832562,5.385338926441663,7.259598165617381,3.936437939090212,4.006882287944396,3.9015032241133305,3.9151373711760624,4.072710482016555,4.110298798911021,2.8968513693222473,2.6047065250126615
b0034,4.952419089308798,6.116007051134994,5.93984569200491,5.387777314815216,5.695026571712798,5.872634935603226,5.996525574855065,6.051184467241807,6.14473434105034,5.970958480723478,5.858610166611622,6.2386360351299635,6.066212965951626,4.419823771855684,4.292842809774589,4.937862472262592,5.083677882908932,4.450848364140861,4.654602060810971,4.868106180110678,5.043586132795848,4.428214679295186,4.63498599552381
b0035,2.159096692553492,1.412639060383665,2.8586185242765683,1.8301774653253486,1.6925472168005504,2.334203590283544,2.3150027044842343,1.8420106654997523,2.208873903490939,2.446560181195181,2.0489359601319954,2.011236431089114,1.7977282584070164,1.9390051743383097,1.2335591575170057,6.079578851400031,6.008976606155145,6.341417100171942,6.083648715871775,6.074518854903319,6.155182260014173,2.4816024703783843,2.2758832422047264
b0036,0.7238596417720644,1.3377650195794857,1.166460880343243,1.4044673066465823,0.6410717476342176,1.4103684333489592,1.2381281181017145,0.874236028721743,1.470290310313782,1.2597384475706643,1.3372721466839412,1.1418626062802057,0.9494486699936483,0.8091629462835279,0.5376779836324458,5.39198297919552,5.308388627037383,5.625453509949565,5.529230176942743,5.638054991449657,5.596985617888922,1.210004412933848,1.2441131935107466
b0037,3.025153871410372,3.6541679524141912,3.1769195067448637,3.253941428268259,3.22466156910752,3.2197713730250914,3.4459351142832877,3.3992318061107705,3.2544523665683105,3.326008986111226,3.1130129226344807,3.1702350364908067,3.202912724723971,1.7148924031577293,1.835870944567768,6.812533937101107,6.753934905300119,6.88616240541014,6.948491039347721,7.029596248267666,6.909455339550666,3.082933251481478,3.1943480539005744
b0038,2.125617200217602,3.3033552738890615,3.0868236709908836,2.9508702234136015,2.906673497527584,3.173895015215107,3.208398367678215,3.2083342442624634,2.9899034269836404,2.9872004193398145,2.948129870031472,3.1910704386925777,3.29888097521885,2.334869323146954,1.8278905691232694,7.715247683514392,7.809701313592215,7.702212374043889,7.706283680659636,7.951988603236756,7.899064432806244,3.7886060627831375,3.5957336114038125
b0039,2.9764612410720384,4.415552753248142,4.0022760328038665,4.153968927172401,4.268667538325825,4.308375183314711,4.292501775863698,4.5740114381987445,4.382519602007361,4.242801972287213,4.199335497277223,4.41165573262167,4.3756002144111,3.5365218327993664,3.2184429434546806,7.604029653377972,7.691799447451979,7.60078137038917,7.604633983645454,7.747827118802547,7.640548291246133,5.372140838121138,5.133123249091331
b0040,1.1990457658092408,2.1796318951148894,1.8697163969868353,2.1200640876586263,1.909793052996977,1.6223943316214526,1.9859032822971865,2.108843368333659,1.9361267347847582,1.9878048823948076,1.8156878918561232,1.8925032002540865,1.9371522661053273,1.3567015180255455,1.1945426338495628,1.789700775879409,2.010927017972116,2.253658894253956,1.8191976524457458,2.397286845720493,2.345555242989708,1.930082766779884,1.8807437960039186
b0041,0.7348908741817306,1.2724653065532863,1.4285483448255332,1.262657100841409,1.3609393090058668,0.8837412858527726,1.6220125724590746,1.1851473361308063,1.3377111249850766,1.5802977953879318,0.9931004555116609,1.242946702717623,1.2363832655188038,1.1877979945197907,0.6558336658952758,8.116562204370869,8.156279568374865,8.41480539679051,8.428125402114226,8.373758310717164,8.502874666545534,1.0030277341916338,1.1637036929144386
b0042,0.5391068918223493,1.0305963367383932,0.8541675172526413,0.84939271876769,0.7657468512801047,1.5082384874319987,0.9313823957221523,1.1854333046586887,0.8444590701714093,0.9492484045139035,1.2568328061445015,0.8343787182500629,1.6363673664326277,0.7926320169342919,0.7307245293013152,7.510542378796119,7.3028976928935325,7.819617536498669,7.601303868988352,7.84364995830404,7.806890742768143,0.9700403609501422,0.5922369251569264
b0043,0.844696704539204,1.1840810143772198,1.7505120302958965,1.3270972969419184,1.5257197628030712,1.5970389543076644,1.3656125392061598,1.3370053418008983,1.0575911269652785,1.1324673696494112,1.336717862138085,1.2079571469722437,1.0399048024955857,1.2498376562198286,0.8143567408110819,7.076366808770413,7.163352490220206,7.556666449825453,7.39566754196654,7.486717974667348,7.5709407378673275,1.1395804589086458,1.1423683611787787
b0044,0.6715380654964758,1.0955979425535745,1.3274910281353758,1.3210591160695933,1.3373879399966837,1.0917160376403219,0.4550945471036724,1.095417188699151,0.45601709256851986,1.3347710824244179,0.8135923982045974,1.3007859757993359,0.4468190270713098,0.0,0.38752386763604474,6.220815854023077,6.105987388179614,6.299004457522901,6.425144622780287,6.496621800700698,6.499577837400705,0.5341166883000641,1.1668203484403716
b0045,0.8229332976396837,1.5688741083863178,1.3507574842777634,1.672195469905117,1.7628046635451091,1.4821934492687783,1.139358286729079,1.35424267360123,1.589503191640808,1.4907588384287336,1.754940279284582,1.4544568930544082,1.746226621739476,1.3936885431939654,0.9995623048103274,5.854707731962401,5.9158333274436865,6.0995489238080784,6.185795093589139,6.036791585669862,5.9599866632730905,1.6907151450008577,0.78067290086223
b0046,4.387717607146504,4.561439205951672,4.451497565974716,4.699987007495432,4.520198448294347,4.200421851999372,4.300641208803423,4.522933591311338,4.547238968734943,4.435768300679768,4.442947201729545,4.3113248906993125,4.241669662527418,5.13523995486341,4.49568195511356,3.6548524078288134,3.8185014478547155,3.947833527105354,4.208102635291941,4.068262847312862,3.9725679157439227,3.577197582691114,3.256156498353923
b0047,4.113633920945952,3.682036487530961,3.9782967545054526,4.04113144372358,3.8475670567343188,3.7013968713581815,3.5651012998208405,3.777270600272012,3.7942027240326075,4.010832137413848,4.045934932541009,3.5191148120010602,3.803631228425705,4.155393247261333,3.9027864199414113,2.822127472396888,2.9847829522570906,2.8820073167281777,2.9638762393252645,2.975046424200264,2.8250907383326656,2.798414384832817,2.4739357460338254
b0048,7.251096182276859,6.830255595863286,7.089476044094877,6.894895981258208,7.026884693818409,7.083443143957387,7.12778510610554,7.167675312155168,7.019031231469166,7.091841956484676,7.015807872119344,7.080671441216801,6.91126968243848,7.656568734634771,6.951465115080607,4.170255834301379,4.308952789171694,4.259759488123311,4.346263585821434,4.7231027236246765,4.657477682878073,7.103993268404582,6.977444679987299
b0049,6.0109494000763695,6.875344845967361,6.979563227818798,6.865061793931197,7.011974446805976,6.819563898858038,6.757442447927344,6.8955454913075584,6.894649967160024,6.926728850605819,6.890360096827311,6.823454168500557,6.79132124581156,6.558841205818291,6.257040441283929,5.189860453362112,5.223653356377503,5.354975553038368,5.302150655789015,5.2983752882816955,5.503707672126292,6.760975812717886,7.0978660474893145
b0050,7.843938718925143,7.950220200216412,8.305818826839147,8.351702668701199,8.363536895199989,8.037477133172906,8.160440024268235,8.171199676325863,8.27354341776498,8.30601545969987,8.382663309915241,8.13105624613917,8.12972027856787,7.9242907000064555,8.191600341554018,6.62548488224545,6.406748869470412,6.579065505401618,6.752376850269121,6.819779699372747,6.730482354478612,8.55524723441806,8.704461265255384
b0051,7.601012077356766,7.805351894882664,7.730015628982404,7.740763105339889,7.803612330469964,7.6128262414288415,7.614055843338255,7.662923706685188,7.7074010916323745,7.740242869886163,7.793363090731585,7.700751643609894,7.7210757096530065,7.421750552348536,7.502229610770968,6.275639166454361,6.219343860084402,6.5096908138750535,6.499083245993127,6.498108748438041,6.5265207199883815,7.699769745985063,7.800328671120768
b0052,6.911886115775605,7.071678739330842,7.196683396352425,7.282112136610074,7.394384733739839,6.969119360477675,7.1233263837056775,7.208837312410687,7.228011583243273,7.183631115674603,7.276598600185863,7.1206705677593085,7.039280640312053,6.248833452073908,6.696694462404015,4.467103444313927,4.332576886738306,4.286654867955186,4.325662763627558,4.343240181032909,4.213553370584958,6.101150034720734,6.14053383536987
b0053,8.388619900986606,8.411887529832574,8.56454826825108,8.511744621243563,8.628094405898217,8.45854842952523,8.401017974388205,8.586582380013812,8.441480772924669,8.555199804713212,8.573322911781892,8.37274959266774,8.313206419660023,7.631017620085389,7.956599442603915,5.117363601092774,5.054000925347648,5.423380834517998,5.242874687592223,5.37233499710217,5.280747102090054,7.454170183122379,7.269134734590462
b0054,8.367920248440003,8.840834548217881,8.78296367777904,8.754178060810478,8.859738110951085,8.768060497002235,8.77163531053734,8.848204225017422,8.776830147312541,8.844061790446165,8.847729391853663,8.830046518051965,8.87556791877526,8.787397850419687,8.102503682740828,5.292218872364703,5.472231068029983,5.69988664323627,5.652651081224791,5.536965231082291,5.472405656041101,7.954581645767667,7.986834999067896
b0055,6.411148594418283,6.073568508593372,6.2728920270430395,6.274694517059955,6.230764153148415,6.200351782998206,6.184501130074172,6.209831180593627,6.258792039067595,6.267314385762973,6.134466404930902,6.165326025833475,6.07679102304754,6.130783526096988,5.080860898742861,5.145445747711172,4.985158407904333,5.109108214487628,5.142020692842645,4.974361967382157,5.199009454864582,6.408895794440496,6.179650762905762
b0056,6.445356181004942,5.758931643296329,6.065053062013935,5.795088162571789,5.992168998833061,5.920200362530495,6.036605306221442,5.857846296930308,6.072055030096949,5.984071462770521,5.844813988974232,5.778859706367061,5.532637551667774,5.6710067259936885,5.90755796733473,6.027413651326656,6.14651081196115,6.2828347577106864,6.284645897218275,6.0397604203367035,6.067246983579266,6.498192164648087,6.2705606278119825
b0057,7.87362288614182,6.473657953592677,6.489775065160723,6.353130395509276,6.33120009034592,6.211101099044362,6.508065526141088,6.345212516607137,6.522044507442189,6.263607069079284,6.190650535132521,5.922432231090718,6.247217457180633,7.452404829491565,7.506535011299218,8.004307574153136,7.685919333179654,7.598327482357303,7.4607158317759845,7.732390463181751,7.52657794102657,6.871039962941413,6.462844383129324
b0058,5.621779672553628,5.475605153614685,5.218463558219385,5.347797814042344,5.485720565760276,5.285801837608749,5.298474094374298,5.298661936564667,5.289879663386931,5.476111435508198,5.386356027439591,5.420658393691315,5.1703036190318805,6.153210129643311,6.335158971078769,7.368398547905449,7.391871708126679,7.2983597398542015,7.305402272447148,7.394218155924287,7.507445195895448,6.825545820063947,6.623820030719593
b0059,5.168786511185892,5.375555964656227,5.259880295633939,5.160928644146584,5.175271580042938,5.346075509556176,5.398784021109651,5.423975740651557,5.184140970320467,5.285661842895823,5.2956441255868265,5.339039193806786,5.3935941190634855,5.7954465967187705,5.497440833495412,6.705190464191602,6.723741429414908,6.804387665955409,6.8275796460442715,6.723090229568732,6.862315154826247,6.316550685256891,6.326955205414328
b0060,4.280686198364715,4.574897409181685,4.415094408733435,4.469047404835736,4.512790876647179,4.510603650216277,4.572726856220945,4.58576536304707,4.3627329667074815,4.369210682554562,4.3916921945460805,4.445563112080821,4.3554637762499055,4.806349895973606,5.063920898806474,4.003392145393171,4.262850609177747,4.184708341188458,4.232104635614381,4.092377924624027,4.046823784308054,5.613268194432132,5.5434663350298505
b0061,1.1547263868563902,0.0,0.20935549305009798,0.0,0.0,0.20918855226078203,0.20597365515954508,0.0,0.0,0.0,0.0,0.2034017301252129,0.20190980266339859,0.5106890747331441,0.0,0.0,0.0,0.28201435860233176,0.0,0.5082216030347083,0.5091097491487854,0.24537662644755212,0.0
b0062,1.3730555460704608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348516172159604,0.0,0.0
b0063,1.1071366274204821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0064,5.1447243497567925,5.788329074863037,6.167037738890132,6.037511164555465,6.104118824847102,6.1781791106333594,5.976648635808773,5.87601981559531,6.021168680483807,6.143764271222523,5.964259824310353,5.985083082596345,5.987466268158614,5.54650972524202,5.56811715048547,5.041295268695647,5.037550875325271,4.790113886273162,5.197981781237297,5.174312502157716,5.203694903235511,4.57012773453071,5.07782904364696
b0065,5.5433822261362815,6.190923435623295,6.337212466748564,6.511946549121548,6.543228861851903,5.925210343445387,6.1373488554688445,6.319868913554897,6.310586430137813,6.437655482132467,6.4092825735655605,5.919089755614234,6.341435127374826,5.909832841349321,6.1440629587114675,8.451584507370065,8.572272392978652,8.485757946076003,8.412701816712042,8.513411002569082,8.287563082626018,6.239482062117206,5.956428666101517
b0066,4.944682268254269,2.425563779570961,2.9128518912210497,2.933026662411837,2.927098370534581,2.578160780812703,2.666349022554387,2.5458990573909697,2.7698464784717456,2.589257662219327,3.2128230295231477,2.750368328324343,2.6746209349049463,1.8227080833693259,2.1466428320900817,1.6081165271512334,1.6409579869766808,2.078771097239796,2.128594213576574,1.9003905126462182,1.5341113687967514,1.508968465349839,1.4383436631963706
b0067,5.044523675012766,2.5386912749990787,3.1307889550320014,3.0876061901017895,2.7656711251862256,2.4099150207754736,2.512830913739028,2.3595469789057306,3.031653854010321,2.8325735616719068,2.9707439556676327,2.5461192587413746,2.365571731233727,2.2607048831093435,1.7756213868085353,2.3218689204470175,2.484524024823116,2.9477687710658413,2.6977844153461596,2.498846228496073,2.5013069577600144,1.7324336809221834,1.8762470733589252
b0068,6.289183302290455,3.893949750364672,4.256701315221196,4.319672053744596,4.280580300009386,3.786879637787362,3.8754910422953737,3.6730638603332055,4.150229062469127,4.349235937824513,4.41949131142175,3.960225309183958,3.9194992908795165,3.62243704727322,2.4138863141086278,4.17200389383527,4.275147393930342,4.392604541563342,4.344669480287377,4.1356733880627745,4.221852217106433,3.420108020824201,3.248467115279896
b0069,4.133071768817699,4.897454106524,4.839622708393846,4.985799316879434,4.929623599862583,4.784522022251099,4.851190484742886,4.9161432792383675,4.8284532573881185,4.847972759197125,4.811231550960554,4.916905408699575,4.7179510513840235,4.294586654614708,4.033909102946844,6.622594054226891,6.58461099777651,6.580889933703475,6.684879206135089,6.704557175047514,6.700133367981915,5.415779707502096,5.4362770856557185
b4662,8.802670095352633,7.547335842390671,6.8614964861958905,7.8343210922824955,7.189032940222407,7.121234136066447,7.608826993645474,7.110995414921539,7.858979488115324,7.225324707791425,7.0931628747804245,7.184877933992165,7.12527988208231,7.394163591378596,8.632980566733009,6.76014766041975,7.241678630493026,7.139708669714322,6.964761166282807,6.768085972589461,6.756234932196552,10.717168203125254,10.757094062275703
b0070,4.989581691419368,5.2735406484878045,5.461203594191574,5.5011646948678345,5.513040030785417,5.30391272849205,5.336596072433716,5.300572896430858,5.533367580197124,5.566545470521331,5.3727864525003,5.11301869733596,5.250507711414157,5.6015601200210545,4.990337733806274,3.1529007516017273,2.8640790090189765,3.291878436194548,3.044214134719657,3.104919429579197,3.0434368283265267,5.112730422459846,5.438955067861206
b0071,10.15619766038722,8.158720430906538,7.55656303141025,7.624809922230779,7.636094714023901,8.181140846818058,8.152773577630489,8.156562074690603,7.672406482552334,7.712378252546608,7.631551650217412,8.155563175218607,8.150364341758758,8.783051252314614,8.937017160788235,6.650746293824242,6.964684115146449,6.814800433028998,6.7416978861298436,6.704703014619654,6.656452119598664,10.494440234999573,7.344745826735207
b0072,9.612194064255846,8.036008362694282,7.5902910574822,7.583698438649602,7.5388365295885835,7.991864182254568,7.984132170145225,8.100566457005199,7.484280600155819,7.518610671102718,7.598997346624613,8.07792522285976,8.115152646355707,8.563271968679627,9.434160162081975,6.625129257719454,6.717397433583147,6.677414894472424,6.760041535524523,6.690324430739998,6.828853396463993,10.888588072334418,7.424703792408166
b0073,9.411466468963498,8.064400890383139,7.536385860967525,7.551038224266693,7.613310056297641,8.06035221748104,8.169345067344395,8.137577889143063,7.527774576102467,7.53050034348051,7.640268520474355,8.139144985521831,8.035529141836166,8.659153013322875,9.658945070144314,6.412522335848895,6.62817602539206,6.6409330909968105,6.605063103768156,6.5668262395962955,6.770237730721804,11.1280243029535,7.394568747791713
b0074,9.350883366254534,7.738858184855439,7.247384460286398,7.248515720353716,7.3253857604073636,7.664394874938467,7.791951391685301,7.765926395139947,7.249150990704617,7.272459373077845,7.292106006547113,7.5701819265733254,7.742567446497105,8.707892434674633,9.170174797251072,6.522107523803929,6.583009244397642,6.664772358280509,6.645005317250389,6.725155868763943,6.634639698823494,11.011626772057015,7.797700346702681
b0075,9.536712277978378,6.513079927093745,5.67171513531108,6.733508177887826,5.916296638861966,5.898938875239194,6.314222412076334,6.076392237281561,5.685250189006042,6.1092247279664935,6.075923424481094,6.682960386233515,6.619743809355231,7.9862578227657055,8.77343642106153,3.983042258711354,4.301966325405853,5.07961237254054,4.62714866958142,3.4770427030286117,3.683562641254905,8.041820654783683,6.284338327097583
b0076,3.941291641402588,3.4808551576685973,3.4603335179382984,3.450601414012275,3.4902785331290023,3.3976133088885554,3.422286205470198,3.4655425757848803,3.701469256827282,3.4096733688837912,3.5948291192723625,3.5627830533094813,3.4683326593424764,3.745067738861218,3.0410967901027326,8.808341894538115,8.726264093113752,8.830608171834673,8.88760010210666,8.752034507605648,8.678066597312192,5.2324861328662475,4.76468608060291
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,7.423895748563151,6.8378569427906015,7.0457882602618405,6.93178693306073,6.943830221278814,6.683736446996932,6.741552818629277,6.872213245795506,6.918548406888341,6.848598856825998,6.986990172516548,6.720621119230689,6.793732565684402,7.4067130608187295,6.267511644683367,4.5945399517935295,4.538310472178853,4.724398392283657,4.520649935503498,4.721793314025281,4.72466925584861,6.157694823397042,5.901181710756946
b0078,8.11479365957187,7.208178095838536,7.6103940803555865,7.491389658367779,7.356652503437702,7.289082036382217,7.159678651121815,7.256785713721635,7.280796152680836,7.192341178685475,7.422161436684386,7.111612423267798,7.093592152912098,7.3577935537065295,7.46947580679224,6.104604691924676,5.9843614431714105,6.142267811967487,6.037646549917365,5.952664451893902,6.192495942525364,6.3629194383650285,6.221422413596786
b0080,6.4893053113803765,7.826665963173013,7.70274365143219,7.691337843602835,7.740640092060764,7.694756758704841,7.622684818006974,7.802667427346153,7.728905923796941,7.712519379698782,7.8443704034910935,7.880625751773151,8.022600971652162,7.496050897830576,6.4735122502967,5.735799811987204,5.474821573905209,5.748945063802536,5.784062616434484,5.858698441499333,5.908141222917653,7.2430061668761345,7.0016659555357
b0081,9.319792029851344,8.558318935642115,8.597950335512426,8.615212050556792,8.582226296457563,8.17231084350931,8.406639564072657,8.453247899750462,8.638312317267987,8.54230724478049,8.654295668987393,8.585654532100138,8.379854269009439,8.571948972927862,8.056755003048634,5.521150857465996,5.424427876838169,5.35538616350207,5.339388298383724,5.6341909575580775,5.682889665395766,8.782704917441926,8.526389437111662
b0082,7.932510309000719,7.2587349167748325,7.462621832361896,7.546927054328065,7.5390245855030535,7.1935698038410125,7.36992297326949,7.532011987925318,7.504614368589016,7.505449984075483,7.496809283936268,7.4480916796279555,7.10115004181199,7.595983698563528,7.416681152004096,4.713339811841086,4.619569321292982,4.961057805855593,4.786207519107192,4.698284178691164,4.752263602289657,7.263047115011187,7.291869865660126
b0083,7.742572338960066,7.261130873240141,7.331573481241472,7.142801981237953,7.1876823853903,7.055757227209846,7.070048301747271,6.962755860615472,7.196499501312419,7.2642979775179635,7.032943249894052,6.9899584040100775,7.0300221347005305,7.430438298736799,7.133641193879936,4.493008226340919,4.636560980781673,4.428100676082753,4.98176658454598,4.940778185822207,4.697458018664454,6.904670125777622,6.9894532648509236
b0084,7.037615565569273,6.592481724514374,6.382475120872984,6.466574590826848,6.449905181914925,6.382316920209177,6.296733027832488,6.37316478858476,6.3221146803912545,6.419721975473684,6.399319356278235,6.312599786965791,6.585364618705507,6.016582463279752,6.4649924703968145,4.359658565488391,4.280886072998001,4.349679429426787,4.3585216633724375,4.478400308001563,4.279351499960143,5.768959591635429,5.6176039373288855
b0085,7.025697409299976,6.762079540705215,6.639345528545519,6.612801087567201,6.644985511628343,6.545343474028094,6.5941507966676935,6.726207629609949,6.668631636987462,6.580895284152411,6.702566246413383,6.69515023260139,6.65901399553595,5.860040823996749,6.725867297118128,3.1832413879505417,3.081454449493193,3.3489847809888706,3.5840171042947016,3.3343068690456943,3.5712440326929333,5.680825600505791,5.500277678736237
b0086,6.58354962004006,6.383490885140026,6.502389710942541,6.484143689635809,6.561268414559622,6.521388832462713,6.543358977184126,6.570333047849488,6.488428119571811,6.4372132180616495,6.503761040999267,6.614808838591441,6.538164929549074,5.584504366443324,6.499279128902982,3.2371499933361148,3.231308596350261,3.4674864771815086,3.6679214065029857,3.5755416407095986,3.240653906604987,5.259881866143016,5.239041854061611
b0087,6.881245280667001,6.98851644495613,6.827941528887494,6.888200312529733,6.9187331522460696,6.712722036084357,6.748400109501524,6.917785704829107,6.8649996148209365,6.90715483096249,6.9611274802470495,6.846011315719887,6.993988422413103,6.376239598515228,7.10521485352723,3.6442037014539927,4.052188205827058,4.023424471261331,3.9969953163385985,3.993364556641742,3.7847024680066723,5.703641650732158,5.460941945778654
b0088,6.934636651214621,6.67871542492449,6.814858614350068,6.793631524320456,6.799043615563104,6.596014451605695,6.6098963561100765,6.732218499137487,6.656925593464484,6.708976356457254,6.729496542273182,6.702393675361092,6.761424064755802,6.5372732847250745,6.439310362636898,3.888329424701058,4.141014030492218,4.055779846961173,4.019392213438587,4.2705385640222895,4.086606695685063,5.856151497950761,5.641591827440534
b0089,7.09902485299742,6.785667147763149,6.953337556935838,6.866549570406703,6.921038486827184,6.717549760385976,6.755804893327543,6.791051345134334,6.876803318998776,6.895561310974984,6.781415503970454,6.7064559701961795,6.543685479646764,6.647455570101916,6.710329167481889,5.366495821985486,5.584579917909692,5.4423882895566615,5.469838731498653,5.349763434413836,5.310300671298038,5.908777347435762,5.797821346867426
b0090,6.924165947571358,6.889160460668483,7.201129091818757,7.035816323605711,7.081497408531881,6.777472129040507,6.957834175838125,6.9317171671500155,7.119358370624073,7.083760181421071,7.1114921095128745,6.990967798764797,6.7284999536206795,6.708904240939027,6.728367742420831,5.406990213024731,5.731719997845779,5.839891700296993,5.674794800124509,5.720780820382438,5.593813377632728,5.95175666981527,5.854439348649224
b0091,7.386488701692494,6.999730249798825,6.987862073910795,7.082138713680185,7.128393885835662,6.947609015628833,6.950227425808664,7.020085913152274,6.999310807594305,7.060501147956784,7.096424994276476,6.9790909582129546,6.979181857536349,6.163873864823673,6.5804260756465505,5.551135149233422,5.788762568418468,5.645839304385611,5.600528229513237,5.836809068441677,5.677660841445414,5.692280582032399,5.8133350321217705
b0092,7.870359827716012,7.633480434900532,7.787048518252477,7.649984338591619,7.626449699073706,7.5383450682809015,7.578908943708898,7.61320026322567,7.693420162722521,7.699342485724463,7.713051398555682,7.539299730078451,7.651227590365665,7.167159334925988,7.799092351192077,7.065349297130952,7.18548471521295,7.306297048007726,7.111391152477915,7.08906570744702,7.086951497167479,7.044409882854496,6.993385532940725
b0093,7.898374054845668,7.438503004099591,7.569909187620306,7.766144982703488,7.665466103919927,7.482745863831011,7.410663834873403,7.527130032704799,7.6189371580584595,7.503350593732252,7.568165310300121,7.250654913756185,7.3712743301809756,7.032986667788108,7.87905419949451,7.350030078330818,7.628852658357099,7.652245447030357,7.450817727682273,7.427831171436466,7.494569686807478,6.939480913683528,6.794959879782511
b0094,7.818807044486381,7.228771119023961,7.429901185728729,7.367952882379971,7.26377514360368,7.242966786278442,7.232179103863078,7.246606198184359,7.3584006710560965,7.2700541677465065,7.339110637317607,7.115529277703447,7.25413869932366,7.050276906495941,7.445814016960365,9.281192311664242,9.181438490922547,9.258592094951485,9.230460669473718,9.125026702806085,9.207269201127975,6.969704607636685,6.9732262216734355
b0095,8.479013318229821,8.269863844506999,8.524441477145462,8.478967026519218,8.505636674100494,8.375823336479547,8.298950104062602,8.371669819011426,8.558870663019057,8.385822697657616,8.495262163392425,8.237771980401355,8.269918167839906,8.085530524206975,8.298507014312467,10.848318628465941,10.814949743786464,10.795541148091917,10.741204686877456,10.881955844039924,10.871913655130154,7.829671677605073,7.950926529302664
b0096,10.118898831715205,11.339337089942038,11.20701448509139,11.199991297511698,11.269083668308012,11.184303028155158,11.102256357028416,11.232262603745548,11.217925275598416,11.27729903885266,11.287856506004179,11.14037419315283,11.261328125223091,10.98591505354373,11.23163276957039,13.938915513802355,14.049776796579827,14.113965578219172,13.987859711341413,13.944656359687706,13.997810008442029,13.402514460515203,13.20801298472599
