Geneid,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1,PD_132_R10_S1_1,PD_132_R10_S2_1,PD_132_R11_S1_1,PD_132_R11_S2_1,PD_132_R12_S1_1,PD_132_R12_S2_1,PD_132_R13_S1_1,PD_132_R13_S2_1,PD_132_R5_S1_1,PD_132_R6_S1_1,PD_132_R7_S1_1,PD_132_R8_S1_1,PD_132_R8_S2_1,PD_132_R9_S1_1,PD_132_R9_S2_1
b3874,2.81504067775972,1.9401132022601577,1.7646141840333573,2.099861963174984,1.649230846485565,1.6854675124755498,1.7158852546178875,1.796322848881219,1.9430647700686319,0.9711507952419481,6.125066944499241,6.031713713889654,6.020642777797542,6.322686872010439,6.046696108411203,5.893898138956313,2.677062922229343,2.5323968614074257,2.0573578806056894,2.4886106083918023,1.4452396796713884,2.5212932700084805,1.3340214803204664
b3875,1.7611540697835266,0.7502000295713547,0.9695459592153687,0.6401899853556565,1.2594537782488453,0.7849663621986465,0.4895060004641723,0.6301108851285959,0.5446094215867712,0.0,4.642320924104896,4.527744604129439,5.17123706241464,5.082808189735689,4.465200247059233,5.224634805888931,0.7041238329108384,1.1323088775555594,1.420704856823325,0.6548977971871021,0.43269723403773097,1.1457020542505818,0.0
b3876,3.593283277559345,2.886780333002737,2.6639821918993323,2.967767957064344,2.505638556390046,2.8499803566682016,2.830803692917767,2.9682497117852917,2.231869295731402,2.1012531355291317,7.093200683570184,7.099602313090275,6.978553984651088,7.083498089868059,7.009226051481404,6.9127596979633745,2.8501770712360184,2.9015818402343276,2.7447706115963704,2.5644280184412365,1.8780769583048342,2.2254219575759033,1.9688363066486763
b3877,1.0079298818591755,1.3610158636548024,0.8097358367247088,1.3022621684249276,1.418384805403508,1.3733501586419012,1.0071310020438489,0.9183758593819437,1.248459662668042,1.211559151581128,2.51652839981342,2.6203318401881015,2.7737416213053456,2.4361985296073394,2.3833942703265096,2.058132922173853,1.814189378840208,1.3726496420373722,1.5177867522541755,1.166560918831872,1.5039654476386404,1.201099063303689,1.6648754391826213
b3878,1.209944984502456,1.5827744230751835,1.3162948648764692,1.5123099893043817,1.5580154811302518,1.3363509412057388,1.4055419762992885,1.5864038754253253,0.9532005532276986,1.0105780374001365,3.029860661422775,3.0456199076362083,2.7744883882637907,2.9677022793065606,3.0310981550421037,2.99958875273549,0.8923285627258097,1.5323673080481464,1.50514869408022,1.2035142169571855,0.9648862991470583,1.3403859603483697,1.1639809115763486
b3879,0.8675200910781129,1.2795423313368943,1.2205467261005198,1.2369650108292225,1.1018987595922498,1.610714084594365,1.004783124219543,1.2207381178846533,1.0995328422163566,0.7275368451019711,2.685013832527449,1.070230094332981,2.1999524912300874,1.999473371662721,1.8165536807404614,2.3617474888178194,1.3605312339611997,1.0283608916294473,1.172360326320469,0.7788868318949328,0.8354401075732621,1.3527200236212318,1.2005686284884034
b3880,1.8335741769294067,2.57220084274999,2.648519091782122,2.464372110152712,2.3568626510952715,2.2113172917508233,2.316745524547953,2.441239274012246,2.572257606054739,2.7811023187778066,2.0850099067472043,2.6634516019381995,3.1152984640519996,2.7695403312187605,2.388455777074949,2.8439615411149703,2.848375042938267,2.4123739923627605,2.725708283676412,2.712885831352543,2.8374021632173334,2.49550964018115,2.639862624092816
b3881,1.110629752301429,1.92450809266643,1.2648349820942866,1.6283744631029793,1.2134261414206273,1.4383748581726117,1.7379231333923602,1.5573184258057655,1.550121528152451,1.4845076781840292,2.149409450376855,2.3389615761488334,2.6815895162740038,2.5992351145615715,2.1127538902541145,3.3723541671522788,1.7289109011334198,1.6023249622020885,1.865735356298594,1.5669255329813156,1.7997945983684254,1.3232100844166734,1.067197829515451
b3882,1.2751064079117116,1.3677899942008613,1.7792241227811014,1.5027974204003813,1.6070662704395027,1.0039633654959998,1.5736589014715325,1.4289507600072495,1.342212279126913,1.1505191103018668,3.3190407451209305,3.6282484113010383,1.8692691258937988,3.3640789319826503,3.4296570092122103,2.558165370153146,2.6660214348947116,1.7890825091603175,1.7855498828478344,1.9301834718374364,1.2333108067807803,1.769286899483554,1.051983926109865
b3883,3.9528647009541107,3.89826580037162,3.659158561966851,3.767830931201512,3.9377419133444875,3.720031695247779,3.9111324587251604,3.741625162495034,3.449037515468546,3.9418719474628157,4.51656775943502,4.731855002235423,4.697254507934067,4.688773774551966,4.573438068939317,4.63440244886768,3.7171816392227943,4.044672738677916,4.048655867837805,3.869016116456299,4.193263676282554,3.6448911095509064,4.049978938585029
